Date,Currency Pair,Type,Data,
11/30/96,USD/CAD,Real,1.27,
12/31/96,USD/CAD,Real,1.27,
1/31/97,USD/CAD,Real,1.27,
2/28/97,USD/CAD,Real,1.27,
3/31/97,USD/CAD,Real,1.27,
4/30/97,USD/CAD,Real,1.27,
5/31/97,USD/CAD,Real,1.27,
6/30/97,USD/CAD,Real,1.27,
7/31/97,USD/CAD,Real,1.27,
8/31/97,USD/CAD,Real,1.27,
9/30/97,USD/CAD,Real,1.27,
10/31/97,USD/CAD,Real,1.26,
11/30/97,USD/CAD,Real,1.26,
12/31/97,USD/CAD,Real,1.26,
1/31/98,USD/CAD,Real,1.26,
2/28/98,USD/CAD,Real,1.26,
3/31/98,USD/CAD,Real,1.27,
4/30/98,USD/CAD,Real,1.26,
5/31/98,USD/CAD,Real,1.26,
6/30/98,USD/CAD,Real,1.26,
7/31/98,USD/CAD,Real,1.26,
8/31/98,USD/CAD,Real,1.26,
9/30/98,USD/CAD,Real,1.26,
10/31/98,USD/CAD,Real,1.26,
11/30/98,USD/CAD,Real,1.26,
12/31/98,USD/CAD,Real,1.25,
1/31/99,USD/CAD,Real,1.25,
2/28/99,USD/CAD,Real,1.25,
3/31/99,USD/CAD,Real,1.26,
4/30/99,USD/CAD,Real,1.26,
5/31/99,USD/CAD,Real,1.26,
6/30/99,USD/CAD,Real,1.26,
7/31/99,USD/CAD,Real,1.26,
8/31/99,USD/CAD,Real,1.26,
9/30/99,USD/CAD,Real,1.26,
10/31/99,USD/CAD,Real,1.25,
11/30/99,USD/CAD,Real,1.25,
12/31/99,USD/CAD,Real,1.25,
1/31/00,USD/CAD,Real,1.24,
2/29/00,USD/CAD,Real,1.25,
3/31/00,USD/CAD,Real,1.25,
4/30/00,USD/CAD,Real,1.24,
5/31/00,USD/CAD,Real,1.25,
6/30/00,USD/CAD,Real,1.25,
7/31/00,USD/CAD,Real,1.25,
8/31/00,USD/CAD,Real,1.25,
9/30/00,USD/CAD,Real,1.25,
10/31/00,USD/CAD,Real,1.25,
11/30/00,USD/CAD,Real,1.25,
12/31/00,USD/CAD,Real,1.25,
1/31/01,USD/CAD,Real,1.23,
2/28/01,USD/CAD,Real,1.24,
3/31/01,USD/CAD,Real,1.24,
4/30/01,USD/CAD,Real,1.25,
5/31/01,USD/CAD,Real,1.25,
6/30/01,USD/CAD,Real,1.25,
7/31/01,USD/CAD,Real,1.25,
8/31/01,USD/CAD,Real,1.25,
9/30/01,USD/CAD,Real,1.25,
10/31/01,USD/CAD,Real,1.24,
11/30/01,USD/CAD,Real,1.23,
12/31/01,USD/CAD,Real,1.24,
1/31/02,USD/CAD,Real,1.24,
2/28/02,USD/CAD,Real,1.24,
3/31/02,USD/CAD,Real,1.25,
4/30/02,USD/CAD,Real,1.25,
5/31/02,USD/CAD,Real,1.25,
6/30/02,USD/CAD,Real,1.25,
7/31/02,USD/CAD,Real,1.26,
8/31/02,USD/CAD,Real,1.26,
9/30/02,USD/CAD,Real,1.26,
10/31/02,USD/CAD,Real,1.26,
11/30/02,USD/CAD,Real,1.26,
12/31/02,USD/CAD,Real,1.25,
1/31/03,USD/CAD,Real,1.26,
2/28/03,USD/CAD,Real,1.26,
3/31/03,USD/CAD,Real,1.26,
4/30/03,USD/CAD,Real,1.26,
5/31/03,USD/CAD,Real,1.26,
6/30/03,USD/CAD,Real,1.26,
7/31/03,USD/CAD,Real,1.26,
8/31/03,USD/CAD,Real,1.26,
9/30/03,USD/CAD,Real,1.25,
10/31/03,USD/CAD,Real,1.25,
11/30/03,USD/CAD,Real,1.25,
12/31/03,USD/CAD,Real,1.25,
1/31/04,USD/CAD,Real,1.25,
2/29/04,USD/CAD,Real,1.25,
3/31/04,USD/CAD,Real,1.25,
4/30/04,USD/CAD,Real,1.25,
5/31/04,USD/CAD,Real,1.26,
6/30/04,USD/CAD,Real,1.25,
7/31/04,USD/CAD,Real,1.25,
8/31/04,USD/CAD,Real,1.25,
9/30/04,USD/CAD,Real,1.25,
10/31/04,USD/CAD,Real,1.24,
11/30/04,USD/CAD,Real,1.24,
12/31/04,USD/CAD,Real,1.24,
1/31/05,USD/CAD,Real,1.24,
2/28/05,USD/CAD,Real,1.24,
3/31/05,USD/CAD,Real,1.24,
4/30/05,USD/CAD,Real,1.24,
5/31/05,USD/CAD,Real,1.24,
6/30/05,USD/CAD,Real,1.24,
7/31/05,USD/CAD,Real,1.24,
8/31/05,USD/CAD,Real,1.23,
9/30/05,USD/CAD,Real,1.23,
10/31/05,USD/CAD,Real,1.22,
11/30/05,USD/CAD,Real,1.22,
12/31/05,USD/CAD,Real,1.22,
1/31/06,USD/CAD,Real,1.22,
2/28/06,USD/CAD,Real,1.22,
3/31/06,USD/CAD,Real,1.22,
4/30/06,USD/CAD,Real,1.23,
5/31/06,USD/CAD,Real,1.23,
6/30/06,USD/CAD,Real,1.22,
7/31/06,USD/CAD,Real,1.22,
8/31/06,USD/CAD,Real,1.21,
9/30/06,USD/CAD,Real,1.21,
10/31/06,USD/CAD,Real,1.22,
11/30/06,USD/CAD,Real,1.22,
12/31/06,USD/CAD,Real,1.21,
1/31/07,USD/CAD,Real,1.21,
2/28/07,USD/CAD,Real,1.21,
3/31/07,USD/CAD,Real,1.22,
4/30/07,USD/CAD,Real,1.22,
5/31/07,USD/CAD,Real,1.22,
6/30/07,USD/CAD,Real,1.22,
7/31/07,USD/CAD,Real,1.21,
8/31/07,USD/CAD,Real,1.21,
9/30/07,USD/CAD,Real,1.21,
10/31/07,USD/CAD,Real,1.2,
11/30/07,USD/CAD,Real,1.19,
12/31/07,USD/CAD,Real,1.19,
1/31/08,USD/CAD,Real,1.19,
2/29/08,USD/CAD,Real,1.19,
3/31/08,USD/CAD,Real,1.19,
4/30/08,USD/CAD,Real,1.19,
5/31/08,USD/CAD,Real,1.2,
6/30/08,USD/CAD,Real,1.19,
7/31/08,USD/CAD,Real,1.19,
8/31/08,USD/CAD,Real,1.19,
9/30/08,USD/CAD,Real,1.19,
10/31/08,USD/CAD,Real,1.19,
11/30/08,USD/CAD,Real,1.21,
12/31/08,USD/CAD,Real,1.21,
1/31/09,USD/CAD,Real,1.2,
2/28/09,USD/CAD,Real,1.2,
3/31/09,USD/CAD,Real,1.21,
4/30/09,USD/CAD,Real,1.21,
5/31/09,USD/CAD,Real,1.21,
6/30/09,USD/CAD,Real,1.21,
7/31/09,USD/CAD,Real,1.2,
8/31/09,USD/CAD,Real,1.2,
9/30/09,USD/CAD,Real,1.2,
10/31/09,USD/CAD,Real,1.19,
11/30/09,USD/CAD,Real,1.19,
12/31/09,USD/CAD,Real,1.19,
1/31/10,USD/CAD,Real,1.19,
2/28/10,USD/CAD,Real,1.2,
3/31/10,USD/CAD,Real,1.2,
4/30/10,USD/CAD,Real,1.2,
5/31/10,USD/CAD,Real,1.21,
6/30/10,USD/CAD,Real,1.2,
7/31/10,USD/CAD,Real,1.21,
8/31/10,USD/CAD,Real,1.21,
9/30/10,USD/CAD,Real,1.21,
10/31/10,USD/CAD,Real,1.21,
11/30/10,USD/CAD,Real,1.2,
12/31/10,USD/CAD,Real,1.2,
1/31/11,USD/CAD,Real,1.2,
2/28/11,USD/CAD,Real,1.2,
3/31/11,USD/CAD,Real,1.21,
4/30/11,USD/CAD,Real,1.2,
5/31/11,USD/CAD,Real,1.21,
6/30/11,USD/CAD,Real,1.2,
7/31/11,USD/CAD,Real,1.2,
8/31/11,USD/CAD,Real,1.2,
9/30/11,USD/CAD,Real,1.2,
10/31/11,USD/CAD,Real,1.2,
11/30/11,USD/CAD,Real,1.2,
12/31/11,USD/CAD,Real,1.19,
1/31/12,USD/CAD,Real,1.19,
2/29/12,USD/CAD,Real,1.2,
3/31/12,USD/CAD,Real,1.2,
4/30/12,USD/CAD,Real,1.2,
5/31/12,USD/CAD,Real,1.2,
6/30/12,USD/CAD,Real,1.2,
7/31/12,USD/CAD,Real,1.2,
8/31/12,USD/CAD,Real,1.19,
9/30/12,USD/CAD,Real,1.19,
10/31/12,USD/CAD,Real,1.19,
11/30/12,USD/CAD,Real,1.19,
12/31/12,USD/CAD,Real,1.18,
1/31/13,USD/CAD,Real,1.18,
2/28/13,USD/CAD,Real,1.19,
3/31/13,USD/CAD,Real,1.19,
4/30/13,USD/CAD,Real,1.19,
5/31/13,USD/CAD,Real,1.19,
6/30/13,USD/CAD,Real,1.19,
7/31/13,USD/CAD,Real,1.19,
8/31/13,USD/CAD,Real,1.19,
9/30/13,USD/CAD,Real,1.19,
10/31/13,USD/CAD,Real,1.19,
11/30/13,USD/CAD,Real,1.18,
12/31/13,USD/CAD,Real,1.18,
1/31/14,USD/CAD,Real,1.18,
2/28/14,USD/CAD,Real,1.19,
3/31/14,USD/CAD,Real,1.19,
4/30/14,USD/CAD,Real,1.19,
5/31/14,USD/CAD,Real,1.2,
6/30/14,USD/CAD,Real,1.2,
7/31/14,USD/CAD,Real,1.19,
8/31/14,USD/CAD,Real,1.19,
9/30/14,USD/CAD,Real,1.19,
10/31/14,USD/CAD,Real,1.19,
11/30/14,USD/CAD,Real,1.19,
12/31/14,USD/CAD,Real,1.19,
1/31/15,USD/CAD,Real,1.19,
2/28/15,USD/CAD,Real,1.2,
3/31/15,USD/CAD,Real,1.21,
4/30/15,USD/CAD,Real,1.2,
5/31/15,USD/CAD,Real,1.21,
6/30/15,USD/CAD,Real,1.21,
7/31/15,USD/CAD,Real,1.2,
8/31/15,USD/CAD,Real,1.2,
9/30/15,USD/CAD,Real,1.21,
10/31/15,USD/CAD,Real,1.2,
11/30/15,USD/CAD,Real,1.2,
12/31/15,USD/CAD,Real,1.2,
1/31/16,USD/CAD,Real,1.2,
2/29/16,USD/CAD,Real,1.2,
3/31/16,USD/CAD,Real,1.21,
4/30/16,USD/CAD,Real,1.21,
5/31/16,USD/CAD,Real,1.21,
6/30/16,USD/CAD,Real,1.21,
7/31/16,USD/CAD,Real,1.21,
8/31/16,USD/CAD,Real,1.2,
9/30/16,USD/CAD,Real,1.2,
10/31/16,USD/CAD,Real,1.2,
11/30/16,USD/CAD,Real,1.2,
12/31/16,USD/CAD,Real,1.19,
1/31/17,USD/CAD,Real,1.19,
2/28/17,USD/CAD,Real,1.2,
3/31/17,USD/CAD,Real,1.2,
4/30/17,USD/CAD,Real,1.2,
5/31/17,USD/CAD,Real,1.2,
6/30/17,USD/CAD,Real,1.2,
7/31/17,USD/CAD,Real,1.2,
8/31/17,USD/CAD,Real,1.2,
9/30/17,USD/CAD,Real,1.2,
10/31/17,USD/CAD,Real,1.2,
11/30/17,USD/CAD,Real,1.19,
12/31/17,USD/CAD,Real,1.19,
1/31/18,USD/CAD,Real,1.19,
2/28/18,USD/CAD,Real,1.2,
3/31/18,USD/CAD,Real,1.2,
4/30/18,USD/CAD,Real,1.2,
5/31/18,USD/CAD,Real,1.2,
6/30/18,USD/CAD,Real,1.2,
1/31/90,USD/CHF,Real,1.62,
2/28/90,USD/CHF,Real,1.61,
3/31/90,USD/CHF,Real,1.61,
4/30/90,USD/CHF,Real,1.61,
5/31/90,USD/CHF,Real,1.62,
6/30/90,USD/CHF,Real,1.61,
7/31/90,USD/CHF,Real,1.6,
8/31/90,USD/CHF,Real,1.61,
9/30/90,USD/CHF,Real,1.6,
10/31/90,USD/CHF,Real,1.6,
11/30/90,USD/CHF,Real,1.61,
12/31/90,USD/CHF,Real,1.61,
1/31/91,USD/CHF,Real,1.61,
2/28/91,USD/CHF,Real,1.63,
3/31/91,USD/CHF,Real,1.63,
4/30/91,USD/CHF,Real,1.63,
5/31/91,USD/CHF,Real,1.64,
6/30/91,USD/CHF,Real,1.64,
7/31/91,USD/CHF,Real,1.64,
8/31/91,USD/CHF,Real,1.64,
9/30/91,USD/CHF,Real,1.64,
10/31/91,USD/CHF,Real,1.64,
11/30/91,USD/CHF,Real,1.65,
12/31/91,USD/CHF,Real,1.64,
1/31/92,USD/CHF,Real,1.65,
2/29/92,USD/CHF,Real,1.66,
3/31/92,USD/CHF,Real,1.66,
4/30/92,USD/CHF,Real,1.66,
5/31/92,USD/CHF,Real,1.66,
6/30/92,USD/CHF,Real,1.66,
7/31/92,USD/CHF,Real,1.65,
8/31/92,USD/CHF,Real,1.65,
9/30/92,USD/CHF,Real,1.65,
10/31/92,USD/CHF,Real,1.64,
11/30/92,USD/CHF,Real,1.65,
12/31/92,USD/CHF,Real,1.65,
1/31/93,USD/CHF,Real,1.65,
2/28/93,USD/CHF,Real,1.66,
3/31/93,USD/CHF,Real,1.67,
4/30/93,USD/CHF,Real,1.67,
5/31/93,USD/CHF,Real,1.66,
6/30/93,USD/CHF,Real,1.66,
7/31/93,USD/CHF,Real,1.66,
8/31/93,USD/CHF,Real,1.66,
9/30/93,USD/CHF,Real,1.66,
10/31/93,USD/CHF,Real,1.65,
11/30/93,USD/CHF,Real,1.65,
12/31/93,USD/CHF,Real,1.64,
1/31/94,USD/CHF,Real,1.65,
2/28/94,USD/CHF,Real,1.65,
3/31/94,USD/CHF,Real,1.64,
4/30/94,USD/CHF,Real,1.64,
5/31/94,USD/CHF,Real,1.63,
6/30/94,USD/CHF,Real,1.63,
7/31/94,USD/CHF,Real,1.62,
8/31/94,USD/CHF,Real,1.62,
9/30/94,USD/CHF,Real,1.62,
10/31/94,USD/CHF,Real,1.62,
11/30/94,USD/CHF,Real,1.61,
12/31/94,USD/CHF,Real,1.61,
1/31/95,USD/CHF,Real,1.62,
2/28/95,USD/CHF,Real,1.63,
3/31/95,USD/CHF,Real,1.63,
4/30/95,USD/CHF,Real,1.62,
5/31/95,USD/CHF,Real,1.61,
6/30/95,USD/CHF,Real,1.61,
7/31/95,USD/CHF,Real,1.61,
8/31/95,USD/CHF,Real,1.61,
9/30/95,USD/CHF,Real,1.61,
10/31/95,USD/CHF,Real,1.61,
11/30/95,USD/CHF,Real,1.6,
12/31/95,USD/CHF,Real,1.6,
1/31/96,USD/CHF,Real,1.6,
2/29/96,USD/CHF,Real,1.6,
3/31/96,USD/CHF,Real,1.59,
4/30/96,USD/CHF,Real,1.59,
5/31/96,USD/CHF,Real,1.58,
6/30/96,USD/CHF,Real,1.58,
7/31/96,USD/CHF,Real,1.58,
8/31/96,USD/CHF,Real,1.58,
9/30/96,USD/CHF,Real,1.57,
10/31/96,USD/CHF,Real,1.57,
11/30/96,USD/CHF,Real,1.56,
12/31/96,USD/CHF,Real,1.56,
1/31/97,USD/CHF,Real,1.56,
2/28/97,USD/CHF,Real,1.56,
3/31/97,USD/CHF,Real,1.56,
4/30/97,USD/CHF,Real,1.56,
5/31/97,USD/CHF,Real,1.56,
6/30/97,USD/CHF,Real,1.55,
7/31/97,USD/CHF,Real,1.55,
8/31/97,USD/CHF,Real,1.55,
9/30/97,USD/CHF,Real,1.55,
10/31/97,USD/CHF,Real,1.54,
11/30/97,USD/CHF,Real,1.54,
12/31/97,USD/CHF,Real,1.54,
1/31/98,USD/CHF,Real,1.54,
2/28/98,USD/CHF,Real,1.54,
3/31/98,USD/CHF,Real,1.54,
4/30/98,USD/CHF,Real,1.54,
5/31/98,USD/CHF,Real,1.53,
6/30/98,USD/CHF,Real,1.53,
7/31/98,USD/CHF,Real,1.52,
8/31/98,USD/CHF,Real,1.53,
9/30/98,USD/CHF,Real,1.52,
10/31/98,USD/CHF,Real,1.52,
11/30/98,USD/CHF,Real,1.52,
12/31/98,USD/CHF,Real,1.51,
1/31/99,USD/CHF,Real,1.51,
2/28/99,USD/CHF,Real,1.52,
3/31/99,USD/CHF,Real,1.52,
4/30/99,USD/CHF,Real,1.51,
5/31/99,USD/CHF,Real,1.51,
6/30/99,USD/CHF,Real,1.51,
7/31/99,USD/CHF,Real,1.5,
8/31/99,USD/CHF,Real,1.51,
9/30/99,USD/CHF,Real,1.5,
10/31/99,USD/CHF,Real,1.5,
11/30/99,USD/CHF,Real,1.5,
12/31/99,USD/CHF,Real,1.5,
1/31/00,USD/CHF,Real,1.5,
2/29/00,USD/CHF,Real,1.49,
3/31/00,USD/CHF,Real,1.49,
4/30/00,USD/CHF,Real,1.49,
5/31/00,USD/CHF,Real,1.48,
6/30/00,USD/CHF,Real,1.48,
7/31/00,USD/CHF,Real,1.48,
8/31/00,USD/CHF,Real,1.47,
9/30/00,USD/CHF,Real,1.47,
10/31/00,USD/CHF,Real,1.47,
11/30/00,USD/CHF,Real,1.47,
12/31/00,USD/CHF,Real,1.47,
1/31/01,USD/CHF,Real,1.46,
2/28/01,USD/CHF,Real,1.46,
3/31/01,USD/CHF,Real,1.46,
4/30/01,USD/CHF,Real,1.46,
5/31/01,USD/CHF,Real,1.46,
6/30/01,USD/CHF,Real,1.46,
7/31/01,USD/CHF,Real,1.46,
8/31/01,USD/CHF,Real,1.45,
9/30/01,USD/CHF,Real,1.45,
10/31/01,USD/CHF,Real,1.45,
11/30/01,USD/CHF,Real,1.45,
12/31/01,USD/CHF,Real,1.45,
1/31/02,USD/CHF,Real,1.45,
2/28/02,USD/CHF,Real,1.45,
3/31/02,USD/CHF,Real,1.44,
4/30/02,USD/CHF,Real,1.45,
5/31/02,USD/CHF,Real,1.45,
6/30/02,USD/CHF,Real,1.45,
7/31/02,USD/CHF,Real,1.44,
8/31/02,USD/CHF,Real,1.43,
9/30/02,USD/CHF,Real,1.43,
10/31/02,USD/CHF,Real,1.44,
11/30/02,USD/CHF,Real,1.43,
12/31/02,USD/CHF,Real,1.43,
1/31/03,USD/CHF,Real,1.42,
2/28/03,USD/CHF,Real,1.42,
3/31/03,USD/CHF,Real,1.42,
4/30/03,USD/CHF,Real,1.43,
5/31/03,USD/CHF,Real,1.43,
6/30/03,USD/CHF,Real,1.43,
7/31/03,USD/CHF,Real,1.41,
8/31/03,USD/CHF,Real,1.41,
9/30/03,USD/CHF,Real,1.41,
10/31/03,USD/CHF,Real,1.42,
11/30/03,USD/CHF,Real,1.41,
12/31/03,USD/CHF,Real,1.41,
1/31/04,USD/CHF,Real,1.4,
2/29/04,USD/CHF,Real,1.4,
3/31/04,USD/CHF,Real,1.4,
4/30/04,USD/CHF,Real,1.41,
5/31/04,USD/CHF,Real,1.4,
6/30/04,USD/CHF,Real,1.4,
7/31/04,USD/CHF,Real,1.38,
8/31/04,USD/CHF,Real,1.39,
9/30/04,USD/CHF,Real,1.38,
10/31/04,USD/CHF,Real,1.39,
11/30/04,USD/CHF,Real,1.38,
12/31/04,USD/CHF,Real,1.38,
1/31/05,USD/CHF,Real,1.38,
2/28/05,USD/CHF,Real,1.37,
3/31/05,USD/CHF,Real,1.37,
4/30/05,USD/CHF,Real,1.38,
5/31/05,USD/CHF,Real,1.38,
6/30/05,USD/CHF,Real,1.37,
7/31/05,USD/CHF,Real,1.36,
8/31/05,USD/CHF,Real,1.35,
9/30/05,USD/CHF,Real,1.34,
10/31/05,USD/CHF,Real,1.35,
11/30/05,USD/CHF,Real,1.35,
12/31/05,USD/CHF,Real,1.35,
1/31/06,USD/CHF,Real,1.34,
2/28/06,USD/CHF,Real,1.34,
3/31/06,USD/CHF,Real,1.34,
4/30/06,USD/CHF,Real,1.34,
5/31/06,USD/CHF,Real,1.34,
6/30/06,USD/CHF,Real,1.34,
7/31/06,USD/CHF,Real,1.32,
8/31/06,USD/CHF,Real,1.32,
9/30/06,USD/CHF,Real,1.32,
10/31/06,USD/CHF,Real,1.33,
11/30/06,USD/CHF,Real,1.33,
12/31/06,USD/CHF,Real,1.33,
1/31/07,USD/CHF,Real,1.31,
2/28/07,USD/CHF,Real,1.31,
3/31/07,USD/CHF,Real,1.31,
4/30/07,USD/CHF,Real,1.32,
5/31/07,USD/CHF,Real,1.31,
6/30/07,USD/CHF,Real,1.31,
7/31/07,USD/CHF,Real,1.3,
8/31/07,USD/CHF,Real,1.3,
9/30/07,USD/CHF,Real,1.3,
10/31/07,USD/CHF,Real,1.3,
11/30/07,USD/CHF,Real,1.3,
12/31/07,USD/CHF,Real,1.3,
1/31/08,USD/CHF,Real,1.29,
2/29/08,USD/CHF,Real,1.29,
3/31/08,USD/CHF,Real,1.29,
4/30/08,USD/CHF,Real,1.3,
5/31/08,USD/CHF,Real,1.3,
6/30/08,USD/CHF,Real,1.29,
7/31/08,USD/CHF,Real,1.27,
8/31/08,USD/CHF,Real,1.27,
9/30/08,USD/CHF,Real,1.27,
10/31/08,USD/CHF,Real,1.29,
11/30/08,USD/CHF,Real,1.3,
12/31/08,USD/CHF,Real,1.31,
1/31/09,USD/CHF,Real,1.29,
2/28/09,USD/CHF,Real,1.29,
3/31/09,USD/CHF,Real,1.29,
4/30/09,USD/CHF,Real,1.3,
5/31/09,USD/CHF,Real,1.3,
6/30/09,USD/CHF,Real,1.29,
7/31/09,USD/CHF,Real,1.28,
8/31/09,USD/CHF,Real,1.28,
9/30/09,USD/CHF,Real,1.28,
10/31/09,USD/CHF,Real,1.28,
11/30/09,USD/CHF,Real,1.28,
12/31/09,USD/CHF,Real,1.28,
1/31/10,USD/CHF,Real,1.27,
2/28/10,USD/CHF,Real,1.28,
3/31/10,USD/CHF,Real,1.28,
4/30/10,USD/CHF,Real,1.29,
5/31/10,USD/CHF,Real,1.29,
6/30/10,USD/CHF,Real,1.28,
7/31/10,USD/CHF,Real,1.27,
8/31/10,USD/CHF,Real,1.27,
9/30/10,USD/CHF,Real,1.27,
10/31/10,USD/CHF,Real,1.27,
11/30/10,USD/CHF,Real,1.27,
12/31/10,USD/CHF,Real,1.26,
1/31/11,USD/CHF,Real,1.26,
2/28/11,USD/CHF,Real,1.26,
3/31/11,USD/CHF,Real,1.26,
4/30/11,USD/CHF,Real,1.25,
5/31/11,USD/CHF,Real,1.25,
6/30/11,USD/CHF,Real,1.25,
7/31/11,USD/CHF,Real,1.23,
8/31/11,USD/CHF,Real,1.23,
9/30/11,USD/CHF,Real,1.23,
10/31/11,USD/CHF,Real,1.22,
11/30/11,USD/CHF,Real,1.22,
12/31/11,USD/CHF,Real,1.22,
1/31/12,USD/CHF,Real,1.21,
2/29/12,USD/CHF,Real,1.21,
3/31/12,USD/CHF,Real,1.21,
4/30/12,USD/CHF,Real,1.21,
5/31/12,USD/CHF,Real,1.22,
6/30/12,USD/CHF,Real,1.21,
7/31/12,USD/CHF,Real,1.21,
8/31/12,USD/CHF,Real,1.2,
9/30/12,USD/CHF,Real,1.2,
10/31/12,USD/CHF,Real,1.2,
11/30/12,USD/CHF,Real,1.19,
12/31/12,USD/CHF,Real,1.19,
1/31/13,USD/CHF,Real,1.19,
2/28/13,USD/CHF,Real,1.18,
3/31/13,USD/CHF,Real,1.19,
4/30/13,USD/CHF,Real,1.19,
5/31/13,USD/CHF,Real,1.19,
6/30/13,USD/CHF,Real,1.19,
7/31/13,USD/CHF,Real,1.18,
8/31/13,USD/CHF,Real,1.18,
9/30/13,USD/CHF,Real,1.18,
10/31/13,USD/CHF,Real,1.18,
11/30/13,USD/CHF,Real,1.18,
12/31/13,USD/CHF,Real,1.18,
1/31/14,USD/CHF,Real,1.17,
2/28/14,USD/CHF,Real,1.17,
3/31/14,USD/CHF,Real,1.17,
4/30/14,USD/CHF,Real,1.17,
5/31/14,USD/CHF,Real,1.17,
6/30/14,USD/CHF,Real,1.17,
7/31/14,USD/CHF,Real,1.16,
8/31/14,USD/CHF,Real,1.16,
9/30/14,USD/CHF,Real,1.16,
10/31/14,USD/CHF,Real,1.16,
11/30/14,USD/CHF,Real,1.16,
12/31/14,USD/CHF,Real,1.16,
1/31/15,USD/CHF,Real,1.17,
2/28/15,USD/CHF,Real,1.16,
3/31/15,USD/CHF,Real,1.16,
4/30/15,USD/CHF,Real,1.16,
5/31/15,USD/CHF,Real,1.16,
6/30/15,USD/CHF,Real,1.15,
7/31/15,USD/CHF,Real,1.15,
8/31/15,USD/CHF,Real,1.14,
9/30/15,USD/CHF,Real,1.15,
10/31/15,USD/CHF,Real,1.15,
11/30/15,USD/CHF,Real,1.14,
12/31/15,USD/CHF,Real,1.14,
1/31/16,USD/CHF,Real,1.14,
2/29/16,USD/CHF,Real,1.14,
3/31/16,USD/CHF,Real,1.14,
4/30/16,USD/CHF,Real,1.14,
5/31/16,USD/CHF,Real,1.14,
6/30/16,USD/CHF,Real,1.14,
7/31/16,USD/CHF,Real,1.13,
8/31/16,USD/CHF,Real,1.13,
9/30/16,USD/CHF,Real,1.13,
10/31/16,USD/CHF,Real,1.13,
11/30/16,USD/CHF,Real,1.12,
12/31/16,USD/CHF,Real,1.12,
1/31/17,USD/CHF,Real,1.11,
2/28/17,USD/CHF,Real,1.12,
3/31/17,USD/CHF,Real,1.12,
4/30/17,USD/CHF,Real,1.12,
5/31/17,USD/CHF,Real,1.12,
6/30/17,USD/CHF,Real,1.12,
7/31/17,USD/CHF,Real,1.12,
8/31/17,USD/CHF,Real,1.11,
9/30/17,USD/CHF,Real,1.11,
10/31/17,USD/CHF,Real,1.11,
11/30/17,USD/CHF,Real,1.11,
12/31/17,USD/CHF,Real,1.1,
1/31/18,USD/CHF,Real,1.1,
2/28/18,USD/CHF,Real,1.1,
3/31/18,USD/CHF,Real,1.1,
4/30/18,USD/CHF,Real,1.1,
5/31/18,USD/CHF,Real,1.11,
6/30/18,USD/CHF,Real,1.1,
1/31/90,USD/NOK,Real,7.41,
2/28/90,USD/NOK,Real,7.41,
3/31/90,USD/NOK,Real,7.46,
4/30/90,USD/NOK,Real,7.44,
5/31/90,USD/NOK,Real,7.45,
6/30/90,USD/NOK,Real,7.42,
7/31/90,USD/NOK,Real,7.4,
8/31/90,USD/NOK,Real,7.33,
9/30/90,USD/NOK,Real,7.35,
10/31/90,USD/NOK,Real,7.36,
11/30/90,USD/NOK,Real,7.35,
12/31/90,USD/NOK,Real,7.29,
1/31/91,USD/NOK,Real,7.3,
2/28/91,USD/NOK,Real,7.32,
3/31/91,USD/NOK,Real,7.37,
4/30/91,USD/NOK,Real,7.38,
5/31/91,USD/NOK,Real,7.36,
6/30/91,USD/NOK,Real,7.35,
7/31/91,USD/NOK,Real,7.34,
8/31/91,USD/NOK,Real,7.32,
9/30/91,USD/NOK,Real,7.35,
10/31/91,USD/NOK,Real,7.34,
11/30/91,USD/NOK,Real,7.3,
12/31/91,USD/NOK,Real,7.28,
1/31/92,USD/NOK,Real,7.28,
2/29/92,USD/NOK,Real,7.28,
3/31/92,USD/NOK,Real,7.32,
4/30/92,USD/NOK,Real,7.32,
5/31/92,USD/NOK,Real,7.32,
6/30/92,USD/NOK,Real,7.31,
7/31/92,USD/NOK,Real,7.3,
8/31/92,USD/NOK,Real,7.26,
9/30/92,USD/NOK,Real,7.28,
10/31/92,USD/NOK,Real,7.26,
11/30/92,USD/NOK,Real,7.24,
12/31/92,USD/NOK,Real,7.23,
1/31/93,USD/NOK,Real,7.23,
2/28/93,USD/NOK,Real,7.24,
3/31/93,USD/NOK,Real,7.29,
4/30/93,USD/NOK,Real,7.28,
5/31/93,USD/NOK,Real,7.26,
6/30/93,USD/NOK,Real,7.26,
7/31/93,USD/NOK,Real,7.24,
8/31/93,USD/NOK,Real,7.22,
9/30/93,USD/NOK,Real,7.24,
10/31/93,USD/NOK,Real,7.21,
11/30/93,USD/NOK,Real,7.19,
12/31/93,USD/NOK,Real,7.17,
1/31/94,USD/NOK,Real,7.15,
2/28/94,USD/NOK,Real,7.16,
3/31/94,USD/NOK,Real,7.17,
4/30/94,USD/NOK,Real,7.18,
5/31/94,USD/NOK,Real,7.16,
6/30/94,USD/NOK,Real,7.16,
7/31/94,USD/NOK,Real,7.15,
8/31/94,USD/NOK,Real,7.12,
9/30/94,USD/NOK,Real,7.15,
10/31/94,USD/NOK,Real,7.15,
11/30/94,USD/NOK,Real,7.13,
12/31/94,USD/NOK,Real,7.11,
1/31/95,USD/NOK,Real,7.14,
2/28/95,USD/NOK,Real,7.14,
3/31/95,USD/NOK,Real,7.17,
